"","Rendimento Escolar","Inteligência","Motivação","Ansiedade","Número de Recursos","Índice Acadêmico","Idade","Sexo","Trabalha Atualmente","Design Instrucional","Atitude Postiva EAD","Resolução de Problemas","Rendimento EscolarZ","InteligênciaZ","MotivaçãoZ","AnsiedadeZ","Número de Recursos","Índice AcadêmicoZ","IdadeZ","Atitude Postiva EADZ","Resolução de ProblemasZ"
"419",64,107.5,21.1,12.1,13,68.1,22,"Feminino","Estágio","Personalizado",26.1,53.5,0.333624231806783,0.531631800677294,0.246703074777042,1.03019004450989,1.08255325843379,-0.23268964655276,0.0474249928358163,0.298411708009582,1.11619469494158
"420",67,92.2,27,10.2,8,73.3,21,"Masculino","Ativ.Remunerada","Padrão",27.9,49.9,0.743958100786768,-0.598923223928331,1.6842814858235,0.069914778163794,-0.525199105576787,0.307362199943267,-0.451785458067519,0.858419778644416,-0.120713031855985
"421",64.7,124.9,19.3,8.9,12,70.5,18,"Masculino","Ativ.Remunerada","Personalizado",29.7,52,0.429368801235446,1.81736104434644,-0.191880169271031,-0.587115667230903,0.761002785631672,0.0165650518300218,-1.94941681077752,1.41842784927925,0.600816475442593
"422",56.4,104,19.3,16.6,10,74.8,22,"Masculino","Estágio","Padrão",23.7,49.6,-0.705888236275848,0.273008102238099,-0.191880169271031,3.30452620164539,0.117901840027442,0.463146386432505,0.0474249928358163,-0.448265719503533,-0.223788675755781
"423",56.7,101.8,25.6,11.5,13,67.3,23,"Feminino","Ativ.Remunerada","Personalizado",31.8,56.3,-0.664854849377849,0.110444634647747,1.34316118489722,0.726945223558492,1.08255325843379,-0.315774546013687,0.546635443739151,2.07177059835323,2.07823403800635
"424",58.9,117.8,23.6,12.8,13,50.5,20,"Masculino","Ativ.Remunerada","Padrão",25.4,54.5,-0.363943345459193,1.29272439894121,0.855846469288254,1.38397566895319,1.08255325843379,-2.06055743469316,-0.950995908970854,0.0806307916515893,1.45978017460757
"425",54.9,89.9,13.4,9.3,10,74.8,21,"Feminino","Ativ.Remunerada","Personalizado",22.8,51.7,-0.911055170765841,-0.768875940045516,-1.62945858031749,-0.384952453263304,0.117901840027442,0.463146386432505,-0.451785458067519,-0.72826975482095,0.497740831542797
"426",61.4,93.7,20.9,9.9,9,62.1,20,"Masculino","Ativ.Remunerada","Padrão",28.8,47.9,-0.0219984546425385,-0.488084496025819,0.197971603216144,-0.0817076323119049,-0.203648632774673,-0.855826392509713,-0.950995908970854,1.13842381396183,-0.807883991187964
"427",69,133.6,26.6,10.9,13,74.7,19,"Masculino","Ativ.Remunerada","Padrão",33.2,53,1.01751401344009,2.46022566618101,1.58681854270171,0.423700402607094,1.08255325843379,0.45276077399989,-1.45020635987419,2.50733243106921,0.944401955108582
"428",58.1,100.2,25.7,13.4,9,68,20,"Masculino","Estágio","Personalizado",24.8,50.5,-0.473365710520522,-0.0077833417815987,1.36752692067767,1.68722048990459,-0.203648632774673,-0.243075258985376,-0.950995908970854,-0.106038565226688,0.0854382559436088
"429",61,122.9,21.7,9.4,11,67.5,22,"Masculino","Estágio","Personalizado",28.6,50.3,-0.0767096371732031,1.66957607380975,0.392897489459732,-0.334411649771404,0.439452312829557,-0.295003321148455,0.0474249928358163,1.07620069500241,0.0167211600104099
"430",53.2,79.9,22.9,11.7,4,80.2,22,"Masculino","Ativ.Remunerada","Padrão",23.6,44.2,-1.14357769652117,-1.50780079272893,0.685286318825114,0.828026830542292,-1.81140099678525,1.02396945779376,0.0474249928358163,-0.479377278983245,-2.07915026595212
"431",64.1,97.3,15.2,5.8,11,74.7,20,"Feminino","Ativ.Remunerada","Personalizado",28,52.9,0.347302027439448,-0.22207154905979,-1.19087533626942,-2.1538805754798,0.439452312829557,0.45276077399989,-0.950995908970854,0.88953133812413,0.910043407141982
"432",63.9,105.3,21.2,9,12,71,21,"Masculino","Ativ.Remunerada","Padrão",24.6,50.8,0.319946436174116,0.369068333086943,0.27106881055749,-0.536574863739004,0.761002785631672,0.0684931139931012,-0.451785458067519,-0.168261684186114,0.188513899843405
"433",57.8,104.2,16.2,7.4,11,72.4,22,"Masculino","Estágio","Padrão",24.8,49.8,-0.514399097418521,0.287786599291767,-0.947217978464935,-1.3452277196094,0.439452312829557,0.213891688049724,0.0474249928358163,-0.106038565226688,-0.155071579822585
"434",56.1,85.9,18.2,12.2,6,81.9,23,"Feminino","Estágio","Padrão",23.4,47.9,-0.746921623173846,-1.06444588111888,-0.459903262855965,1.08073084800179,-1.16830005118102,1.20052486914823,0.546635443739151,-0.541600397942672,-0.807883991187964
"435",64.2,100.3,23.7,9.7,13,80.2,22,"Feminino","Estudante","Padrão",30.6,50.9,0.360979823072115,-0.00039409325476497,0.880212205068702,-0.182789239295705,1.08255325843379,1.02396945779376,0.0474249928358163,1.69843188459667,0.222872447810004
"436",54.4,84.9,15.5,9.2,9,54.7,21,"Feminino","Ativ.Remunerada","Personalizado",23.4,48,-0.979444148929172,-1.13833836638722,-1.11777812892807,-0.435493256755204,-0.203648632774673,-1.62436171252329,-0.451785458067519,-0.541600397942672,-0.773525443221364
"437",59.1,110,21.1,12.7,5,80.5,20,"Masculino","Estágio","Personalizado",20.5,49.8,-0.33658775419386,0.716363013848148,0.246703074777042,1.33343486546129,-1.48985052398313,1.05512629509161,-0.950995908970854,-1.44383562285435,-0.155071579822585
"438",68,115.2,21.7,12.2,13,81.6,23,"Feminino","Ativ.Remunerada","Personalizado",20.7,57,0.88073605711343,1.10060393724352,0.392897489459732,1.08073084800179,1.08255325843379,1.16936803185039,0.546635443739151,-1.38161250389492,2.31874387377254
"439",60.2,68.9,20.2,8.2,11,66.8,21,"Masculino","Ativ.Remunerada","Padrão",25.4,50.5,-0.186132002234532,-2.32061813068069,0.0274114527530047,-0.940901291674203,0.439452312829557,-0.367702608176767,-0.451785458067519,0.0806307916515893,0.0854382559436088
"440",68.9,117.3,27.3,10.9,9,69.4,19,"Feminino","Ativ.Remunerada","Padrão",27.5,53.8,1.00383621780743,1.25577815630704,1.75737869316485,0.423700402607094,-0.203648632774673,-0.0976766849287525,-1.45020635987419,0.733973540725564,1.21927033884137
"441",57.3,82.6,15.9,7.5,6,78.7,25,"Masculino","Ativ.Remunerada","Padrão",22.7,47.4,-0.582788075581852,-1.30829108250441,-1.02031518580628,-1.2946869161175,-1.16830005118102,0.868185271304525,1.54505634554582,-0.759381314300663,-0.979676731020958
"442",66.6,106.4,22.4,9,11,76.4,20,"Feminino","Ativ.Remunerada","Personalizado",25,52.3,0.689246918256103,0.450350066882119,0.563457639922871,-0.536574863739004,0.439452312829557,0.62931618535436,-0.950995908970854,-0.0438154462672625,0.703892119342388
"443",57.5,109.2,19.6,13.2,10,81.9,22,"Feminino","Ativ.Remunerada","Padrão",26.6,48.6,-0.55543248431652,0.657249025633475,-0.118782961929686,1.58613888292079,0.117901840027442,1.20052486914823,0.0474249928358163,0.453969505408147,-0.56737415542177
"444",51.2,97.2,19,12.9,6,71.9,24,"Masculino","Ativ.Remunerada","Padrão",21.2,49.4,-1.41713360917449,-0.229460797586623,-0.264977376612377,1.43451647244509,-1.16830005118102,0.161963625886645,1.04584589464249,-1.22605470649636,-0.29250577168898
"445",57.7,91,21.9,12.2,9,59,23,"Masculino","Estágio","Personalizado",21.8,50.3,-0.528076893051187,-0.687594206250341,0.441628961020629,1.08073084800179,-0.203648632774673,-1.17778037792081,0.546635443739151,-1.03938534961808,0.0167211600104099
"446",69.5,102.3,15.9,8.9,10,61,21,"Feminino","Ativ.Remunerada","Personalizado",26.1,52,1.08590299160342,0.147390877281918,-1.02031518580628,-0.587115667230903,0.117901840027442,-0.970068129268488,-0.451785458067519,0.298411708009582,0.600816475442593
"447",77.5,106.1,14.7,6.2,8,63.7,25,"Masculino","Ativ.Remunerada","Padrão",26.8,53,2.18012664221672,0.428182321301616,-1.31270401517166,-1.9517173615122,-0.525199105576787,-0.689656593587859,1.54505634554582,0.516192624367573,0.944401955108582
"448",63.5,112.4,18,7.6,8,53.9,21,"Masculino","Ativ.Remunerada","Personalizado",27.2,49.9,0.265235253643452,0.893704978492168,-0.508634734416862,-1.2441461126256,-0.525199105576787,-1.70744661198422,-0.451785458067519,0.640638862286425,-0.120713031855985
"449",57.1,71.3,27,11.9,5,60.4,19,"Masculino","Ativ.Remunerada","Personalizado",23.9,43.8,-0.610143666847184,-2.14327616603667,1.6842814858235,0.929108437526092,-1.48985052398313,-1.03238180386418,-1.45020635987419,-0.386042600544107,-2.21658445781852
"450",61.1,77.1,20.2,9.4,13,72.1,23,"Feminino","Ativ.Remunerada","Padrão",24.3,52.1,-0.0630318415405367,-1.71469975148029,0.0274114527530047,-0.334411649771404,1.08255325843379,0.182734850751875,0.546635443739151,-0.261596362625254,0.635175023409192
"451",70.4,120,21.3,5.7,8,75.4,23,"Masculino","Estágio","Personalizado",30.2,48.3,1.20900315229742,1.45528786653156,0.295434546337938,-2.2044213789717,-0.525199105576787,0.525460061028201,0.546635443739151,1.57398564667782,-0.670449799321569
"452",58.8,114.7,19.2,9.6,6,75.2,24,"Masculino","Ativ.Remunerada","Padrão",24.1,50.6,-0.37762114109186,1.06365769460935,-0.21624590505148,-0.233330042787605,-1.16830005118102,0.504688836162969,1.04584589464249,-0.32381948158468,0.119796803910208
"453",63.3,106.1,21.9,12.8,9,82.8,20,"Masculino","Estágio","Padrão",23.9,50,0.237879662378119,0.428182321301616,0.441628961020629,1.38397566895319,-0.203648632774673,1.29399538104178,-0.950995908970854,-0.386042600544107,-0.0863544838893859
"454",53,110,16.2,11.3,6,62.9,21,"Feminino","Estágio","Padrão",25.5,49,-1.1709332877865,0.716363013848148,-0.947217978464935,0.625863616574693,-1.16830005118102,-0.772741493048786,-0.451785458067519,0.111742351131303,-0.429939963555375
"455",80.6,112.8,24.6,8.4,10,75.2,27,"Masculino","Ativ.Remunerada","Personalizado",27.7,53.2,2.60413830682937,0.923261972599504,1.09950382709274,-0.839819684690403,0.117901840027442,0.504688836162969,2.54347724735249,0.79619665968499,1.01311905104178
"456",66,62.7,22.3,6.9,12,74.9,22,"Masculino","Ativ.Remunerada","Padrão",25,51.8,0.607180144460106,-2.77875153934441,0.539091904142423,-1.5979317370689,0.761002785631672,0.473531998865122,0.0474249928358163,-0.0438154462672625,0.532099379509394
"457",65.6,115.5,16.8,8.3,7,49.9,24,"Masculino","Ativ.Remunerada","Personalizado",23.2,54.3,0.552468961929441,1.12277168282403,-0.801023563782244,-0.890360488182302,-0.846749578378902,-2.12287110928885,1.04584589464249,-0.603823516902098,1.39106307867437
"458",55.3,93.2,20.2,10.1,6,75,22,"Masculino","Ativ.Remunerada","Padrão",22.8,49.6,-0.856343988235176,-0.525030738659989,0.0274114527530047,0.0193739746718944,-1.16830005118102,0.483917611297737,0.0474249928358163,-0.72826975482095,-0.223788675755781
"459",66.6,103.2,22.9,11.8,15,66.1,21,"Masculino","Ativ.Remunerada","Personalizado",28.2,53.6,0.689246918256103,0.213894114023426,0.685286318825114,0.878567634034192,1.72565420403802,-0.440401895205078,-0.451785458067519,0.951754457083556,1.15055324290818
"460",53.4,95.9,22.2,6.1,12,69.4,18,"Feminino","Ativ.Remunerada","Padrão",27,47.1,-1.11622210525583,-0.325521028435467,0.514726168361974,-2.0022581650041,0.761002785631672,-0.0976766849287525,-1.94941681077752,0.578415743326999,-1.08275237492075
"461",67.2,112.2,25.9,12,9,73.5,20,"Feminino","Ativ.Remunerada","Personalizado",26.6,53.4,0.771313692052101,0.8789264814385,1.41625839223857,0.979649241017992,-0.203648632774673,0.328133424808499,-0.950995908970854,0.453969505408147,1.08183614697498
"462",51.5,95.1,17.5,10,11,70.8,19,"Masculino","Ativ.Remunerada","Personalizado",23.4,51.5,-1.37610022227649,-0.384635016650141,-0.630463413319104,-0.0311668288200053,0.439452312829557,0.0477218891278691,-1.45020635987419,-0.541600397942672,0.429023735609598
"463",64.1,107.3,24.5,11.1,12,69.8,20,"Masculino","Estágio","Personalizado",28.9,52.8,0.347302027439448,0.516853303623626,1.07513809131229,0.524782009590893,0.761002785631672,-0.0561342351982898,-0.950995908970854,1.16953537344155,0.875684859175383
"464",77.2,94.5,24.1,6.7,15,72.8,23,"Feminino","Ativ.Remunerada","Personalizado",30.7,55.4,2.13909325531872,-0.428970507811146,0.977675148190496,-1.6990133440527,1.72565420403802,0.255434137780187,0.546635443739151,1.72954344407638,1.76900710630696
"465",60.1,84.7,19.4,8.7,8,59.9,23,"Feminino","Ativ.Remunerada","Personalizado",27.3,49.7,-0.199809797867199,-1.15311686344089,-0.167514433490583,-0.688197274214704,-0.525199105576787,-1.08430986602726,0.546635443739151,0.671750421766138,-0.189430127789182
"466",59.9,116.9,16.1,9.1,6,64.2,22,"Masculino","Ativ.Remunerada","Personalizado",22.8,50.4,-0.227165389132531,1.22622116219971,-0.971583714245383,-0.486034060247104,-1.16830005118102,-0.637728531424779,0.0474249928358163,-0.72826975482095,0.0510797079770094
"467",68.3,110.4,15.6,12.1,14,78,21,"Masculino","Estágio","Personalizado",21.8,50.3,0.921769444011428,0.745920007955485,-1.09341239314763,1.03019004450989,1.4041037312359,0.795485984276214,-0.451785458067519,-1.03938534961808,0.0167211600104099
"468",69.8,124.1,21.8,12.1,10,70.2,23,"Feminino","Ativ.Remunerada","Personalizado",27,51.6,1.12693637850142,1.75824705613176,0.417263225240181,1.03019004450989,0.117901840027442,-0.0145917854678256,0.546635443739151,0.578415743326999,0.463382283576197
"469",60.6,100.9,19.7,10.9,11,87.9,20,"Feminino","Ativ.Remunerada","Padrão",23,48.1,-0.131420819703868,0.0439413979062406,-0.0944172261492377,0.423700402607094,0.439452312829557,1.82366161510519,-0.950995908970854,-0.666046635861524,-0.739166895254765
"470",66.7,115.8,27.1,13.2,16,82,22,"Masculino","Ativ.Remunerada","Personalizado",28.9,60.8,0.70292471388877,1.14493942840453,1.70864722160395,1.58613888292079,2.04720467684013,1.21091048158085,0.0474249928358163,1.16953537344155,3.6243686965033
"471",73.3,127.7,22.1,9,11,74.9,22,"Feminino","Ativ.Remunerada","Personalizado",29.7,55.2,1.60565922564474,2.02426000309779,0.490360432581527,-0.536574863739004,0.439452312829557,0.473531998865122,0.0474249928358163,1.41842784927925,1.70029001037376
"472",58.4,96.1,18.5,12,9,64.3,25,"Masculino","Estágio","Padrão",19.6,49.3,-0.432332323622524,-0.3107425313818,-0.386806055514619,0.979649241017992,-0.203648632774673,-0.627342918992164,1.54505634554582,-1.72383965817177,-0.326864319655579
"473",53.3,81.5,15.9,9.9,11,71.9,24,"Masculino","Ativ.Remunerada","Padrão",20.3,47.3,-1.1298999008885,-1.38957281629959,-1.02031518580628,-0.0817076323119049,0.439452312829557,0.161963625886645,1.04584589464249,-1.50605874181378,-1.01403527898756
"474",65.2,96.6,17.7,8.7,11,66.5,20,"Feminino","Estágio","Padrão",26.6,51.4,0.497757779398777,-0.273796288747629,-0.581731941758208,-0.688197274214704,0.439452312829557,-0.398859445474614,-0.950995908970854,0.453969505408147,0.394665187642999
"475",54,97,21.4,11.8,4,84,23,"Feminino","Ativ.Remunerada","Padrão",23.7,46.8,-1.03415533145984,-0.244239294640292,0.319800282118386,0.878567634034192,-1.81140099678525,1.41862273023317,0.546635443739151,-0.448265719503533,-1.18582801882055
"476",58.1,102.1,18.2,12.8,11,94.5,20,"Masculino","Ativ.Remunerada","Personalizado",20.7,52.1,-0.473365710520522,0.13261238022825,-0.459903262855965,1.38397566895319,0.439452312829557,2.50911203565784,-0.950995908970854,-1.38161250389492,0.635175023409192
"477",72,124,22.1,11.8,12,81.5,21,"Feminino","Estágio","Padrão",27.9,56.4,1.42784788242008,1.75085780760493,0.490360432581527,0.878567634034192,0.761002785631672,1.15898241941777,-0.451785458067519,0.858419778644416,2.11259258597294
"478",64.2,95.4,18.7,9,16,55,23,"Masculino","Ativ.Remunerada","Personalizado",29.8,52.9,0.360979823072115,-0.362467271069638,-0.338074583953723,-0.536574863739004,2.04720467684013,-1.59320487522544,0.546635443739151,1.44953940875897,0.910043407141982
"479",53,105.2,19.6,9.1,12,70,17,"Masculino","Ativ.Remunerada","Padrão",27.3,49.2,-1.1709332877865,0.361679084560109,-0.118782961929686,-0.486034060247104,0.761002785631672,-0.0353630103330577,-2.44862726168086,0.671750421766138,-0.361222867622176
"480",61,96.8,17.1,12.8,16,62.7,23,"Feminino","Estágio","Padrão",23.6,54.8,-0.0767096371732031,-0.25901779169396,-0.727926356440898,1.38397566895319,2.04720467684013,-0.793512717914018,0.546635443739151,-0.479377278983245,1.56285581850736
"481",69.2,100.3,27.6,10.7,13,67.9,21,"Masculino","Ativ.Remunerada","Padrão",28.8,52.7,1.04486960470542,-0.00039409325476497,1.83047590050619,0.322618795623293,1.08255325843379,-0.253460871417991,-0.451785458067519,1.13842381396183,0.841326311208786
"482",57.3,104.4,21.3,11.7,8,70.7,21,"Masculino","Ativ.Remunerada","Personalizado",24.1,51.1,-0.582788075581852,0.302565096345436,0.295434546337938,0.828026830542292,-0.525199105576787,0.0373362766952538,-0.451785458067519,-0.32381948158468,0.291589543743203
"483",54.8,118.6,20.9,9.3,9,69.6,18,"Feminino","Ativ.Remunerada","Personalizado",25.4,51.6,-0.924732966398507,1.35183838715588,0.197971603216144,-0.384952453263304,-0.203648632774673,-0.0769054600635219,-1.94941681077752,0.0806307916515893,0.463382283576197
"484",62.2,101.7,13.2,12.5,11,82.5,22,"Feminino","Estágio","Personalizado",20,49,0.0874239104187916,0.103055386120914,-1.67819005187839,1.23235325847749,0.439452312829557,1.26283854374393,0.0474249928358163,-1.59939342025292,-0.429939963555375
"485",64.2,110,22.6,8.4,10,84.5,20,"Masculino","Ativ.Remunerada","Padrão",26.4,51.6,0.360979823072115,0.716363013848148,0.612189111483769,-0.839819684690403,0.117901840027442,1.47055079239625,-0.950995908970854,0.39174638644872,0.463382283576197
"486",61.1,110.9,15.9,11.3,7,73.6,25,"Feminino","Ativ.Remunerada","Personalizado",18.9,50.6,-0.0630318415405367,0.782866250589656,-1.02031518580628,0.625863616574693,-0.846749578378902,0.338519037241114,1.54505634554582,-1.94162057452976,0.119796803910208
"487",58,112.8,16.4,8.4,7,77.6,23,"Feminino","Ativ.Remunerada","Padrão",23.6,50.8,-0.487043506153189,0.923261972599504,-0.898486506904038,-0.839819684690403,-0.846749578378902,0.75394353454575,0.546635443739151,-0.479377278983245,0.188513899843405
"488",72.9,92,23.7,5.1,9,62.9,20,"Masculino","Estágio","Personalizado",30.7,49.1,1.55094804311407,-0.613701720981999,0.880212205068702,-2.5076661999231,-0.203648632774673,-0.772741493048786,-0.950995908970854,1.72954344407638,-0.395581415588776
"489",69.3,122.8,18.2,7.3,6,67.1,23,"Feminino","Estágio","Personalizado",27.9,47.3,1.05854740033809,1.66218682528292,-0.459903262855965,-1.3957685231013,-1.16830005118102,-0.336545770878919,0.546635443739151,0.858419778644416,-1.01403527898756
"490",53.5,94.7,13,10.3,10,78.9,22,"Masculino","Estágio","Padrão",24.1,49.6,-1.10254430962317,-0.414192010757477,-1.72692152343929,0.120455581655695,0.117901840027442,0.888956496169758,0.0474249928358163,-0.32381948158468,-0.223788675755781
"491",60.3,98.5,27.1,11.8,3,90.9,24,"Masculino","Ativ.Remunerada","Padrão",23.9,47.1,-0.172454206601867,-0.13340056673778,1.70864722160395,0.878567634034192,-2.13295146958736,2.13522998808366,1.04584589464249,-0.386042600544107,-1.08275237492075
"492",78,119.7,10.5,6.5,12,79.3,25,"Feminino","Estágio","Padrão",26.3,56.1,2.24851562038005,1.43312012095106,-2.3360649179505,-1.8000949510365,0.761002785631672,0.93049894590022,1.54505634554582,0.360634826969008,2.00951694207315
"493",70,118.1,22.3,7.5,8,72.5,20,"Masculino","Ativ.Remunerada","Personalizado",29.1,49.5,1.15429196976675,1.31489214452171,0.539091904142423,-1.2946869161175,-0.525199105576787,0.22427730048234,-0.950995908970854,1.23175849240097,-0.25814722372238
"494",62,84.7,24.1,13.5,8,77.7,23,"Masculino","Estágio","Personalizado",21.4,44.5,0.0600683191534588,-1.15311686344089,0.977675148190496,1.73776129339649,-0.525199105576787,0.764329146978367,0.546635443739151,-1.16383158753693,-1.97607462205233
"495",62.7,87.8,17.5,9.1,8,81.3,20,"Masculino","Estágio","Padrão",22.5,48.9,0.155812888582122,-0.924050159109034,-0.630463413319104,-0.486034060247104,-0.525199105576787,1.13821119455254,-0.950995908970854,-0.821604433260089,-0.464298511521974
"496",52.9,81,21.8,11,8,80,22,"Feminino","Ativ.Remunerada","Personalizado",21.4,48.1,-1.18461108341916,-1.42651905893376,0.417263225240181,0.474241206098993,-0.525199105576787,1.00319823292853,0.0474249928358163,-1.16383158753693,-0.739166895254765
"497",75.1,102.5,21.8,8.9,12,67,24,"Feminino","Ativ.Remunerada","Padrão",28,52.6,1.85185954703273,0.162169374335587,0.417263225240181,-0.587115667230903,0.761002785631672,-0.346931383311535,1.04584589464249,0.88953133812413,0.806967763242187
"498",63.4,102.3,24.2,9.4,10,71,24,"Feminino","Ativ.Remunerada","Padrão",27.5,51.2,0.251557458010785,0.147390877281918,1.00204088397094,-0.334411649771404,0.117901840027442,0.0684931139931012,1.04584589464249,0.733973540725564,0.325948091709802
"499",58.6,105.1,21.9,10.2,16,54.4,20,"Masculino","Ativ.Remunerada","Padrão",25,53,-0.404976732357191,0.354289836033274,0.441628961020629,0.069914778163794,2.04720467684013,-1.65551854982114,-0.950995908970854,-0.0438154462672625,0.944401955108582
"500",53.7,107.7,19,10,6,61.2,21,"Masculino","Estágio","Padrão",23.7,49.2,-1.07518871835783,0.546410297730963,-0.264977376612377,-0.0311668288200053,-1.16830005118102,-0.949296904403256,-0.451785458067519,-0.448265719503533,-0.361222867622176
"501",57,91.6,23.7,9.6,7,56.7,18,"Masculino","Ativ.Remunerada","Personalizado",24.6,48.3,-0.62382146247985,-0.643258715089337,0.880212205068702,-0.233330042787605,-0.846749578378902,-1.41664946387097,-1.94941681077752,-0.168261684186114,-0.670449799321569
"502",68.2,86.1,23.2,9.1,10,68.8,23,"Feminino","Ativ.Remunerada","Personalizado",27.5,52.8,0.908091648378763,-1.04966738406521,0.758383526166459,-0.486034060247104,0.117901840027442,-0.159990359524449,0.546635443739151,0.733973540725564,0.875684859175383
"503",72.8,114.4,16.3,3.9,5,66.9,23,"Masculino","Ativ.Remunerada","Personalizado",31.5,51.1,1.53727024748141,1.04148994902885,-0.922852242684486,-3.1141558418259,-1.48985052398313,-0.35731699574415,0.546635443739151,1.97843591991409,0.291589543743203
"504",60,110.5,14.4,13.7,6,75.4,23,"Masculino","Ativ.Remunerada","Personalizado",17.5,46.4,-0.213487593499865,0.753309256482319,-1.38580122251301,1.83884290038029,-1.16830005118102,0.525460061028201,0.546635443739151,-2.37718240724574,-1.32326221068695
"505",56.7,78.9,20.6,13.6,16,76.4,23,"Masculino","Estágio","Personalizado",23.6,47.8,-0.664854849377849,-1.58169327799727,0.124874395874799,1.78830209688839,2.04720467684013,0.62931618535436,0.546635443739151,-0.479377278983245,-0.842242539154563
"506",62.3,98.7,18.9,7.8,8,61.8,23,"Masculino","Estágio","Padrão",28.8,48.6,0.101101706051457,-0.118622069684111,-0.289343112392826,-1.1430645056418,-0.525199105576787,-0.886983229807561,0.546635443739151,1.13842381396183,-0.56737415542177
"507",53.7,87.5,16.1,9.7,9,64.2,21,"Feminino","Ativ.Remunerada","Personalizado",26.8,47.5,-1.07518871835783,-0.946217904689536,-0.971583714245383,-0.182789239295705,-0.203648632774673,-0.637728531424779,-0.451785458067519,0.516192624367573,-0.945318183054359
"508",53.8,71,20.3,12.8,10,71.4,21,"Feminino","Ativ.Remunerada","Personalizado",17.7,45,-1.06151092272517,-2.16544391161717,0.0517771885334536,1.38397566895319,0.117901840027442,0.110035563723565,-0.451785458067519,-2.31495928828632,-1.80428188221933
"509",55.7,102.1,14.7,12,11,70.3,21,"Masculino","Estágio","Personalizado",19.3,46.9,-0.801632805704511,0.13261238022825,-1.31270401517166,0.979649241017992,0.439452312829557,-0.00420617303521034,-0.451785458067519,-1.81717433661091,-1.15146947085395
"510",66.2,98.9,20.6,12.6,10,74.1,27,"Feminino","Ativ.Remunerada","Personalizado",23.9,47.9,0.634535735725439,-0.103843572630442,0.124874395874799,1.28289406196939,0.117901840027442,0.390447099404193,2.54347724735249,-0.386042600544107,-0.807883991187964
"511",66.2,98.6,17.5,7.9,12,58.5,23,"Masculino","Ativ.Remunerada","Personalizado",27.9,53.8,0.634535735725439,-0.126011318210946,-0.630463413319104,-1.0925237021499,0.761002785631672,-1.22970844008389,0.546635443739151,0.858419778644416,1.21927033884137
"512",51.9,103,23.8,15.2,6,63.2,21,"Feminino","Ativ.Remunerada","Personalizado",22.3,52.5,-1.32138903974583,0.199115616969757,0.904577940849151,2.59695495275879,-1.16830005118102,-0.741584655750938,-0.451785458067519,-0.883827552219515,0.772609215275587
"513",76.5,112.4,29.7,7.7,6,75.5,23,"Masculino","Ativ.Remunerada","Personalizado",33.8,46.5,2.04334868589006,0.893704978492168,2.34215635189561,-1.1936053091337,-1.16830005118102,0.535845673460816,0.546635443739151,2.69400178794749,-1.28890366272035
"514",60.6,102.9,16.3,11.5,9,76.7,21,"Feminino","Ativ.Remunerada","Personalizado",20.3,50.2,-0.131420819703868,0.191726368442924,-0.922852242684486,0.726945223558492,-0.203648632774673,0.660473022652208,-0.451785458067519,-1.50605874181378,-0.017637387956187
"515",60.7,91.4,24.2,10.3,13,68.5,25,"Masculino","Estágio","Personalizado",27.7,52.5,-0.117743024071201,-0.658037212143004,1.00204088397094,0.120455581655695,1.08255325843379,-0.191147196822296,1.54505634554582,0.79619665968499,0.772609215275587
"516",61.1,89.7,23.3,9.2,3,84.8,24,"Masculino","Ativ.Remunerada","Padrão",25.9,47.2,-0.0630318415405367,-0.783654437099185,0.782749261946908,-0.435493256755204,-2.13295146958736,1.50170762969409,1.04584589464249,0.236188589050155,-1.04839382695415
"517",61.8,98.2,19.7,9.2,10,87,18,"Feminino","Ativ.Remunerada","Padrão",26.8,49.8,0.032712727888126,-0.155568312318282,-0.0944172261492377,-0.435493256755204,0.117901840027442,1.73019110321164,-1.94941681077752,0.516192624367573,-0.155071579822585
"518",67.7,104.3,18.2,8,9,62.6,21,"Masculino","Ativ.Remunerada","Personalizado",29.7,50.7,0.839702670215432,0.295175847818601,-0.459903262855965,-1.041982898658,-0.203648632774673,-0.803898330346634,-0.451785458067519,1.41842784927925,0.154155351876808
"519",58.1,85.4,26.3,13.2,15,78.5,19,"Masculino","Ativ.Remunerada","Personalizado",26.4,54.5,-0.473365710520522,-1.10139212375305,1.51372133536036,1.58613888292079,1.72565420403802,0.847414046439293,-1.45020635987419,0.39174638644872,1.45978017460757
"520",61.8,97.4,12,10.2,12,80.1,22,"Feminino","Ativ.Remunerada","Personalizado",19.8,51.6,0.032712727888126,-0.214682300532955,-1.97057888124377,0.069914778163794,0.761002785631672,1.01358384536115,0.0474249928358163,-1.66161653921234,0.463382283576197
"521",58.7,113.5,17.4,10.5,9,70.5,22,"Masculino","Estágio","Personalizado",24.3,52.6,-0.391298936724525,0.974986712287343,-0.654829149099553,0.221537188639494,-0.203648632774673,0.0165650518300218,0.0474249928358163,-0.261596362625254,0.806967763242187
"522",56.6,98.5,14.3,10.4,6,71.3,24,"Masculino","Ativ.Remunerada","Padrão",20.5,47.8,-0.678532645010515,-0.13340056673778,-1.41016695829346,0.170996385147594,-1.16830005118102,0.0996499512909486,1.04584589464249,-1.44383562285435,-0.842242539154563
"523",62.4,90.2,25.6,9.2,9,88.5,20,"Masculino","Ativ.Remunerada","Padrão",28.2,50.5,0.114779501684123,-0.746708194465014,1.34316118489722,-0.435493256755204,-0.203648632774673,1.88597528970088,-0.950995908970854,0.951754457083556,0.0854382559436088
